date,revenue,cogs,day,day_of_week,day_of_year,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,orders_cnt,unique_customers,orders_status_cancelled,orders_status_created,orders_status_delivered,orders_status_paid,orders_status_returned,orders_status_shipped,orders_paymethod_apple_pay,orders_paymethod_bank_transfer,orders_paymethod_cod,orders_paymethod_credit_card,orders_paymethod_paypal,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,order_items_rows,distinct_orders_from_items,distinct_products_sold,items_qty_sum,gross_merch_value,discount_total,promo_item_cnt,promo2_item_cnt,est_cogs_from_items,promo_item_ratio,promo2_item_ratio,cat_qty_Casual,cat_qty_GenZ,cat_qty_Outdoor,cat_qty_Streetwear,segment_qty_Activewear,segment_qty_All-weather,segment_qty_Balanced,segment_qty_Everyday,segment_qty_Performance,segment_qty_Premium,segment_qty_Standard,segment_qty_Trendy,size_qty_L,size_qty_M,size_qty_S,size_qty_XL,payment_orders_cnt,payment_value_sum,payment_value_mean,installments_mean,installments_max,installments_1_cnt,installments_2_cnt,installments_3_cnt,installments_6_cnt,installments_12_cnt,payments_method_apple_pay,payments_method_bank_transfer,payments_method_cod,payments_method_credit_card,payments_method_paypal,shipments_cnt,shipping_fee_sum,shipping_fee_mean,delivery_days_mean,delivery_days_median,returns_cnt,return_qty_sum,refund_amount_sum,returned_orders_cnt,returned_products_cnt,return_reason_changed_mind,return_reason_defective,return_reason_late_delivery,return_reason_not_as_described,return_reason_wrong_size,reviews_cnt,avg_rating,median_rating,low_rating_cnt,high_rating_cnt,unique_reviewed_products,unique_review_customers,sessions_total,unique_visitors_total,page_views_total,bounce_rate_mean,avg_session_duration_sec_mean,sessions_source_direct,sessions_source_email_campaign,sessions_source_organic_search,sessions_source_paid_search,sessions_source_referral,sessions_source_social_media,visitors_source_direct,visitors_source_email_campaign,visitors_source_organic_search,visitors_source_paid_search,visitors_source_referral,visitors_source_social_media,unique_customers_from_profile,avg_customer_tenure_days,median_customer_tenure_days,new_customers_same_day,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_55+,gender_Female,gender_Male,gender_Non-binary,shipping_zip_nunique,shipping_city_nunique,shipping_district_nunique,orders_region_Central,orders_region_East,orders_region_West,stock_on_hand_sum,units_received_sum,units_sold_sum,stockout_days_sum,stockout_flag_sum,overstock_flag_sum,reorder_flag_sum,days_of_supply_mean,fill_rate_mean,sell_through_rate_mean,product_inventory_nunique,is_promo_active,promo_active_cnt,promo_global_cnt,promo_targeted_cnt,promo_global_ratio,promo_discount_mean,promo_global_discount_mean,promo_targeted_discount_mean,promo_intensity,promo_pct_cnt,promo_fixed_cnt,promo_stackable_cnt,promo_outdoor_direct_cnt,promo_outdoor_direct_discount_mean,promo_streetwear_direct_cnt,promo_streetwear_direct_discount_mean,days_to_next_promo_start,days_since_prev_promo_end,is_promo_start_day,is_promo_end_day,is_pre_promo_3d,is_post_promo_3d,is_pre_promo_7d,is_post_promo_7d,net_merch_after_discount,refund_to_gmv_ratio,return_per_order_ratio,promo_item_to_qty_ratio,pages_per_session,visitors_per_session
2014-11-08,2603594.99,2058134.47,8,5,312,45,11,4,2014,1,0,0,0,0,118.0,118.0,16.0,2.0,92.0,2.0,4.0,2.0,16.0,1.0,20.0,61.0,20.0,43.0,56.0,19.0,14.0,10.0,36.0,26.0,11.0,21.0,137.0,118.0,94.0,613.0,2603594.99,0.0,0.0,0.0,2058134.4690565753,0.0,0.0,0.0,10.0,355.0,248.0,323.0,0.0,59.0,147.0,42.0,32.0,0.0,10.0,141.0,182.0,126.0,164.0,118.0,2603594.99,22064.3643220339,3.2966101694915255,12.0,50.0,0.0,45.0,12.0,11.0,16.0,1.0,20.0,61.0,20.0,71.0,261.68,3.6856338028169016,4.084507042253521,4.0,9.0,28.0,149851.07,9.0,9.0,2.0,5.0,1.0,0.0,1.0,30.0,3.8,4.0,4.0,19.0,30.0,30.0,11955.0,8407.0,42948.0,0.00325,238.1,0.0,0.0,11955.0,0.0,0.0,0.0,0.0,0.0,8407.0,0.0,0.0,0.0,118.0,-1651.457627118644,-1756.0,0.0,15.0,40.0,27.0,22.0,14.0,61.0,52.0,5.0,114.0,41.0,32.0,20.0,57.0,41.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,11.0,38.0,0,0,0,0,0,0,2603594.99,0.05755544567244692,0.07627118644067797,0.0,3.5924717691342534,0.7032204098703472
2014-11-09,3896973.5,2948324.76,9,6,313,45,11,4,2014,1,0,0,0,0,169.0,167.0,10.0,2.0,140.0,4.0,11.0,2.0,13.0,9.0,23.0,103.0,21.0,75.0,71.0,23.0,11.0,20.0,46.0,39.0,19.0,34.0,189.0,169.0,111.0,847.0,3896973.5,0.0,0.0,0.0,2948324.7572742146,0.0,0.0,38.0,30.0,463.0,316.0,403.0,38.0,112.0,162.0,35.0,60.0,7.0,30.0,192.0,230.0,230.0,195.0,169.0,3896973.5,23059.01479289941,3.5384615384615383,12.0,55.0,0.0,75.0,25.0,14.0,13.0,9.0,23.0,103.0,21.0,93.0,417.21,4.486129032258065,4.612903225806452,5.0,12.0,31.0,157716.49,12.0,12.0,1.0,2.0,3.0,3.0,3.0,22.0,4.0,4.0,3.0,18.0,22.0,22.0,11303.0,8853.0,41316.0,0.00463,292.5,0.0,11303.0,0.0,0.0,0.0,0.0,0.0,8853.0,0.0,0.0,0.0,0.0,167.0,-1695.2544378698226,-1871.0,0.0,22.0,55.0,45.0,28.0,19.0,75.0,87.0,7.0,162.0,42.0,36.0,37.0,77.0,55.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,10.0,39.0,0,0,0,0,0,0,3896973.5,0.04047153258804557,0.07100591715976332,0.0,3.655312748827745,0.7832433867114925
2014-11-10,3578790.21,2955883.0,10,0,314,46,11,4,2014,0,0,0,0,0,164.0,157.0,13.0,0.0,137.0,1.0,9.0,4.0,18.0,6.0,21.0,93.0,26.0,67.0,79.0,18.0,14.0,11.0,48.0,45.0,9.0,37.0,187.0,164.0,112.0,802.0,3578790.21,0.0,0.0,0.0,2955882.9979384285,0.0,0.0,27.0,40.0,456.0,279.0,386.0,27.0,88.0,103.0,60.0,70.0,28.0,40.0,179.0,207.0,174.0,242.0,164.0,3578790.21,21821.891524390245,3.317073170731707,12.0,68.0,1.0,54.0,30.0,11.0,18.0,6.0,21.0,93.0,26.0,122.0,720.41,5.904999999999999,4.377049180327869,4.0,6.0,16.0,72317.9,6.0,6.0,2.0,0.0,1.0,3.0,0.0,25.0,3.72,4.0,7.0,17.0,25.0,25.0,11746.0,8557.0,42791.0,0.00432,231.7,0.0,0.0,11746.0,0.0,0.0,0.0,0.0,0.0,8557.0,0.0,0.0,0.0,157.0,-1695.9024390243903,-1942.5,0.0,12.0,49.0,40.0,44.0,19.0,71.0,88.0,5.0,149.0,41.0,34.0,34.0,73.0,57.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,9.0,40.0,0,0,0,0,0,0,3578790.21,0.020207359402606612,0.036585365853658534,0.0,3.643027413587604,0.728503320279244
2014-11-11,3265211.84,2544268.23,11,1,315,46,11,4,2014,0,0,0,0,0,116.0,113.0,9.0,1.0,97.0,1.0,5.0,3.0,10.0,10.0,15.0,64.0,17.0,47.0,51.0,18.0,12.0,12.0,34.0,20.0,17.0,21.0,142.0,116.0,88.0,635.0,3265211.84,0.0,0.0,0.0,2544268.2286446984,0.0,0.0,6.0,7.0,324.0,298.0,314.0,6.0,135.0,119.0,44.0,10.0,0.0,7.0,197.0,137.0,120.0,181.0,116.0,3265211.84,28148.37793103448,3.6120689655172415,12.0,47.0,0.0,38.0,19.0,12.0,10.0,10.0,15.0,64.0,17.0,125.0,623.96,4.991680000000001,4.472,4.0,7.0,20.0,72703.55,7.0,7.0,1.0,3.0,0.0,2.0,1.0,26.0,4.0,4.0,4.0,19.0,25.0,26.0,13374.0,10001.0,45285.0,0.00382,293.5,0.0,0.0,0.0,13374.0,0.0,0.0,0.0,0.0,0.0,10001.0,0.0,0.0,113.0,-1766.698275862069,-1890.5,0.0,18.0,29.0,31.0,27.0,11.0,63.0,50.0,3.0,109.0,38.0,31.0,25.0,55.0,36.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,8.0,41.0,0,0,0,0,0,0,3265211.84,0.02226610509901863,0.0603448275862069,0.0,3.38604755495738,0.7477942276058023
2014-11-12,2687977.35,2131053.41,12,2,316,46,11,4,2014,0,0,0,0,0,126.0,124.0,10.0,2.0,102.0,2.0,8.0,2.0,12.0,6.0,25.0,62.0,21.0,51.0,56.0,19.0,9.0,14.0,38.0,28.0,11.0,26.0,149.0,126.0,101.0,666.0,2687977.35,0.0,0.0,0.0,2131053.410321534,0.0,0.0,6.0,19.0,397.0,244.0,359.0,6.0,76.0,93.0,62.0,38.0,13.0,19.0,172.0,176.0,133.0,185.0,126.0,2687977.35,21333.15357142857,3.373015873015873,12.0,50.0,0.0,47.0,19.0,10.0,12.0,6.0,25.0,62.0,21.0,145.0,906.76,6.25351724137931,4.455172413793103,4.0,7.0,23.0,94207.25,7.0,7.0,2.0,2.0,0.0,1.0,2.0,29.0,3.9655172413793105,5.0,5.0,22.0,25.0,29.0,12915.0,9215.0,50492.0,0.00363,302.8,0.0,0.0,0.0,12915.0,0.0,0.0,0.0,0.0,0.0,9215.0,0.0,0.0,124.0,-1382.484126984127,-1526.5,0.0,20.0,37.0,30.0,20.0,19.0,73.0,48.0,5.0,121.0,39.0,35.0,35.0,50.0,41.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,7.0,42.0,0,0,0,0,1,0,2687977.35,0.03504763535302855,0.05555555555555555,0.0,3.9095625241966707,0.713511420828494
2014-11-13,3661668.42,2973473.14,13,3,317,46,11,4,2014,0,0,0,0,0,124.0,122.0,11.0,1.0,103.0,1.0,6.0,2.0,11.0,8.0,14.0,71.0,20.0,43.0,56.0,25.0,6.0,18.0,40.0,25.0,15.0,20.0,147.0,124.0,101.0,678.0,3661668.42,0.0,0.0,0.0,2973473.136725989,0.0,0.0,3.0,19.0,335.0,321.0,326.0,3.0,101.0,123.0,97.0,9.0,0.0,19.0,142.0,148.0,185.0,203.0,124.0,3661668.42,29529.584032258063,3.2096774193548385,12.0,50.0,0.0,44.0,24.0,6.0,11.0,8.0,14.0,71.0,20.0,104.0,592.14,5.693653846153846,4.403846153846154,4.0,16.0,62.0,227927.84,16.0,15.0,2.0,4.0,2.0,2.0,6.0,29.0,4.0,4.0,1.0,21.0,25.0,29.0,12214.0,9340.0,58391.0,0.00326,266.7,0.0,0.0,0.0,0.0,0.0,12214.0,0.0,0.0,0.0,0.0,0.0,9340.0,122.0,-1625.8870967741937,-1655.5,0.0,12.0,41.0,33.0,24.0,14.0,55.0,66.0,3.0,120.0,40.0,35.0,22.0,61.0,41.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,6.0,43.0,0,0,0,0,1,0,3661668.42,0.06224699067645235,0.12903225806451613,0.0,4.780661535942361,0.7646962502046831
2014-11-14,4104922.66,3206387.48,14,4,318,46,11,4,2014,0,0,0,0,0,163.0,161.0,10.0,0.0,133.0,6.0,11.0,3.0,15.0,8.0,16.0,104.0,20.0,62.0,70.0,31.0,16.0,23.0,43.0,37.0,16.0,28.0,185.0,163.0,110.0,780.0,4104922.66,0.0,0.0,0.0,3206387.476826054,0.0,0.0,13.0,19.0,390.0,358.0,345.0,13.0,120.0,175.0,58.0,45.0,5.0,19.0,182.0,162.0,211.0,225.0,163.0,4104922.66,25183.574601226996,3.9938650306748467,12.0,52.0,1.0,59.0,32.0,19.0,15.0,8.0,16.0,104.0,20.0,121.0,730.3,6.035537190082644,4.760330578512397,5.0,5.0,8.0,60886.22,5.0,5.0,2.0,0.0,0.0,1.0,2.0,26.0,3.8846153846153846,4.0,4.0,18.0,24.0,26.0,12350.0,9904.0,50649.0,0.00385,278.6,0.0,12350.0,0.0,0.0,0.0,0.0,0.0,9904.0,0.0,0.0,0.0,0.0,161.0,-1584.073619631902,-1597.0,0.0,29.0,45.0,47.0,22.0,20.0,84.0,68.0,11.0,156.0,41.0,35.0,34.0,76.0,53.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,5.0,44.0,0,0,0,0,1,0,4104922.66,0.014832488951204746,0.03067484662576687,0.0,4.101133603238867,0.8019433198380567
2014-11-15,3332537.35,2666922.09,15,5,319,46,11,4,2014,1,0,0,0,0,158.0,158.0,11.0,3.0,127.0,7.0,10.0,0.0,25.0,6.0,22.0,77.0,28.0,66.0,75.0,17.0,8.0,14.0,59.0,32.0,11.0,34.0,179.0,158.0,116.0,764.0,3332537.35,0.0,0.0,0.0,2666922.0895934505,0.0,0.0,33.0,5.0,479.0,247.0,410.0,33.0,56.0,153.0,38.0,69.0,0.0,5.0,149.0,205.0,192.0,218.0,158.0,3332537.35,21092.008544303797,3.4936708860759493,12.0,66.0,0.0,48.0,31.0,13.0,25.0,6.0,22.0,77.0,28.0,146.0,980.97,6.7189726027397265,4.410958904109589,4.0,10.0,24.0,93556.58,10.0,9.0,1.0,1.0,0.0,2.0,6.0,29.0,3.689655172413793,4.0,6.0,19.0,25.0,29.0,14001.0,10578.0,46627.0,0.00481,220.0,0.0,0.0,14001.0,0.0,0.0,0.0,0.0,0.0,10578.0,0.0,0.0,0.0,158.0,-1536.9113924050632,-1631.5,0.0,19.0,42.0,42.0,32.0,23.0,76.0,77.0,5.0,149.0,39.0,35.0,32.0,69.0,57.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,4.0,45.0,0,0,0,0,1,0,3332537.35,0.028073677853903124,0.06329113924050633,0.0,3.3302621241339905,0.7555174630383544
2014-11-16,3926705.12,3165100.53,16,6,320,46,11,4,2014,1,0,0,0,0,159.0,159.0,21.0,3.0,122.0,1.0,10.0,2.0,15.0,9.0,26.0,86.0,23.0,71.0,65.0,23.0,12.0,23.0,40.0,28.0,19.0,37.0,186.0,159.0,116.0,843.0,3926705.12,0.0,0.0,0.0,3165100.5267692367,0.0,0.0,22.0,11.0,490.0,320.0,403.0,22.0,92.0,177.0,48.0,87.0,3.0,11.0,232.0,162.0,191.0,258.0,159.0,3926705.12,24696.258616352203,3.30188679245283,12.0,72.0,0.0,49.0,25.0,13.0,15.0,9.0,26.0,86.0,23.0,124.0,645.21,5.203306451612904,4.459677419354839,5.0,8.0,24.0,58815.92,8.0,8.0,1.0,3.0,0.0,2.0,2.0,23.0,3.869565217391304,4.0,3.0,16.0,23.0,23.0,12751.0,9058.0,42064.0,0.00576,110.9,0.0,0.0,0.0,12751.0,0.0,0.0,0.0,0.0,0.0,9058.0,0.0,0.0,159.0,-1603.433962264151,-1850.0,0.0,18.0,47.0,46.0,26.0,22.0,80.0,75.0,4.0,155.0,39.0,34.0,32.0,71.0,56.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,3.0,46.0,0,0,1,0,1,0,3926705.12,0.014978440754420591,0.050314465408805034,0.0,3.2988785193318173,0.7103756568112305
2014-11-17,3901928.25,3135379.39,17,0,321,47,11,4,2014,0,0,0,0,0,150.0,148.0,10.0,0.0,129.0,2.0,6.0,3.0,17.0,9.0,11.0,84.0,29.0,64.0,67.0,19.0,8.0,22.0,51.0,34.0,13.0,22.0,172.0,150.0,111.0,788.0,3901928.25,0.0,0.0,0.0,3135379.389521402,0.0,0.0,4.0,6.0,435.0,343.0,402.0,4.0,93.0,168.0,82.0,33.0,0.0,6.0,188.0,175.0,182.0,243.0,150.0,3901928.25,26012.855,3.7266666666666666,12.0,49.0,0.0,64.0,21.0,16.0,17.0,9.0,11.0,84.0,29.0,137.0,651.96,4.758832116788321,4.452554744525547,4.0,13.0,31.0,85491.55,13.0,12.0,3.0,4.0,1.0,3.0,2.0,24.0,3.7083333333333335,4.0,4.0,17.0,23.0,24.0,13636.0,10191.0,74385.0,0.00494,259.3,0.0,0.0,0.0,13636.0,0.0,0.0,0.0,0.0,0.0,10191.0,0.0,0.0,148.0,-1686.62,-1930.0,0.0,28.0,35.0,27.0,36.0,24.0,72.0,76.0,2.0,145.0,42.0,33.0,42.0,56.0,52.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,2.0,47.0,0,0,1,0,1,0,3901928.25,0.021910077408522313,0.08666666666666667,0.0,5.455045467879144,0.7473599295981226
2014-11-18,2299920.21,1777742.22,18,1,322,47,11,4,2014,0,0,0,0,0,103.0,103.0,12.0,2.0,79.0,0.0,7.0,3.0,14.0,10.0,16.0,40.0,23.0,33.0,51.0,19.0,6.0,11.0,33.0,21.0,13.0,19.0,118.0,103.0,79.0,531.0,2299920.21,0.0,0.0,0.0,1777742.2171686445,0.0,0.0,0.0,16.0,305.0,210.0,276.0,0.0,49.0,124.0,25.0,29.0,12.0,16.0,126.0,124.0,127.0,154.0,103.0,2299920.21,22329.322427184467,3.320388349514563,12.0,48.0,0.0,28.0,19.0,8.0,14.0,10.0,16.0,40.0,23.0,119.0,725.26,6.094621848739496,4.4789915966386555,4.0,9.0,24.0,84010.54,9.0,9.0,1.0,1.0,0.0,1.0,6.0,25.0,4.08,4.0,1.0,20.0,22.0,25.0,11650.0,9470.0,39351.0,0.00554,283.4,0.0,0.0,0.0,11650.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,0.0,103.0,-1630.2135922330096,-1843.0,1.0,24.0,24.0,29.0,16.0,10.0,51.0,48.0,4.0,99.0,36.0,33.0,25.0,53.0,25.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,1.0,48.0,0,0,1,0,1,0,2299920.21,0.03652758892883506,0.08737864077669903,0.0,3.3777682403433475,0.8128755364806867
2014-11-19,2365334.24,2037392.28,19,2,323,47,11,4,2014,0,0,0,0,0,105.0,105.0,7.0,3.0,85.0,1.0,7.0,2.0,11.0,3.0,20.0,57.0,14.0,56.0,39.0,10.0,6.0,17.0,32.0,19.0,10.0,21.0,122.0,105.0,79.0,518.0,2365334.2399999998,162446.26,49.0,0.0,2037392.2845164083,0.4016393442622951,0.0,10.0,1.0,294.0,213.0,281.0,10.0,53.0,143.0,16.0,13.0,1.0,1.0,133.0,146.0,109.0,130.0,105.0,2202887.98,20979.885523809524,3.0761904761904764,12.0,50.0,0.0,33.0,15.0,7.0,11.0,3.0,20.0,57.0,14.0,125.0,655.01,5.24008,4.456,4.0,6.0,15.0,74853.81,6.0,6.0,2.0,2.0,0.0,1.0,1.0,23.0,3.652173913043478,4.0,2.0,14.0,22.0,23.0,14539.0,11513.0,63846.0,0.00519,224.9,0.0,0.0,0.0,14539.0,0.0,0.0,0.0,0.0,0.0,11513.0,0.0,0.0,105.0,-1725.8095238095239,-2073.0,0.0,18.0,24.0,30.0,23.0,10.0,47.0,53.0,5.0,99.0,40.0,31.0,18.0,49.0,38.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,1,1,1,0,1.0,20.0,20.0,0.0,20.0,1,0,0,0,0.0,0,0.0,0.0,49.0,1,0,0,0,0,0,2202887.9799999995,0.031646187136749014,0.05714285714285714,0.0945945945945946,4.391361166517642,0.7918701423756792
2014-11-20,2712056.74,2364468.06,20,3,324,47,11,4,2014,0,0,0,0,0,128.0,127.0,12.0,2.0,102.0,0.0,10.0,2.0,13.0,10.0,16.0,74.0,15.0,58.0,47.0,23.0,10.0,18.0,29.0,30.0,12.0,29.0,153.0,128.0,94.0,653.0,2712056.7399999998,230028.0,91.0,0.0,2364468.0639249277,0.5947712418300654,0.0,26.0,20.0,370.0,237.0,348.0,26.0,85.0,134.0,14.0,22.0,4.0,20.0,145.0,179.0,149.0,180.0,128.0,2482028.74,19390.84953125,3.53125,12.0,51.0,1.0,39.0,27.0,10.0,13.0,10.0,16.0,74.0,15.0,114.0,461.92,4.0519298245614035,4.649122807017544,5.0,11.0,41.0,266162.4,11.0,11.0,3.0,0.0,1.0,4.0,3.0,27.0,3.814814814814815,4.0,5.0,17.0,23.0,27.0,11778.0,9547.0,62074.0,0.00334,126.5,0.0,0.0,0.0,11778.0,0.0,0.0,0.0,0.0,0.0,9547.0,0.0,0.0,127.0,-1589.1640625,-1658.0,0.0,20.0,38.0,32.0,19.0,19.0,61.0,64.0,3.0,123.0,39.0,35.0,31.0,57.0,40.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,1,1,1,0,1.0,20.0,20.0,0.0,20.0,1,0,0,0,0.0,0,0.0,71.0,50.0,0,0,0,0,0,0,2482028.7399999998,0.09814042459893374,0.0859375,0.13935681470137826,5.270334521990151,0.8105790456783835
2014-11-21,2642726.69,2469983.77,21,4,325,47,11,4,2014,0,0,0,0,0,146.0,144.0,15.0,2.0,113.0,2.0,13.0,1.0,23.0,10.0,19.0,72.0,22.0,64.0,65.0,17.0,10.0,19.0,42.0,22.0,17.0,36.0,165.0,146.0,103.0,762.0,2642726.69,437283.09,150.0,0.0,2469983.772852466,0.9090909090909091,0.0,23.0,35.0,431.0,273.0,411.0,23.0,75.0,125.0,57.0,20.0,16.0,35.0,229.0,148.0,172.0,213.0,146.0,2205443.6,15105.778082191782,3.3835616438356166,12.0,54.0,1.0,58.0,22.0,11.0,23.0,10.0,19.0,72.0,22.0,103.0,543.8199999999999,5.279805825242718,4.815533980582524,5.0,10.0,17.0,65585.20000000001,10.0,10.0,0.0,4.0,1.0,2.0,3.0,40.0,4.0,4.0,4.0,30.0,31.0,40.0,14690.0,10969.0,49729.0,0.00563,133.5,0.0,0.0,14690.0,0.0,0.0,0.0,0.0,0.0,10969.0,0.0,0.0,0.0,144.0,-1770.945205479452,-1910.0,0.0,23.0,36.0,38.0,39.0,10.0,67.0,72.0,7.0,138.0,40.0,36.0,30.0,74.0,42.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,1,1,1,0,1.0,20.0,20.0,0.0,20.0,1,0,0,0,0.0,0,0.0,70.0,51.0,0,0,0,0,0,0,2205443.6,0.024817246614329238,0.0684931506849315,0.1968503937007874,3.3852280462899933,0.7466984343090538
2014-11-22,2355839.63,2373102.5,22,5,326,47,11,4,2014,1,0,0,0,0,134.0,131.0,12.0,2.0,106.0,2.0,7.0,5.0,15.0,9.0,14.0,71.0,25.0,43.0,61.0,30.0,15.0,16.0,39.0,26.0,10.0,28.0,157.0,134.0,101.0,705.0,2355839.63,471167.93,157.0,0.0,2373102.5022518947,1.0,0.0,21.0,13.0,436.0,235.0,417.0,21.0,80.0,109.0,42.0,19.0,4.0,13.0,217.0,122.0,193.0,173.0,134.0,1884671.7,14064.714179104478,3.4477611940298507,12.0,57.0,0.0,43.0,22.0,12.0,15.0,9.0,14.0,71.0,25.0,114.0,828.87,7.270789473684211,4.535087719298246,4.5,9.0,19.0,67915.02,9.0,9.0,3.0,0.0,1.0,0.0,5.0,31.0,3.838709677419355,4.0,5.0,20.0,29.0,31.0,11106.0,8861.0,43498.0,0.004,192.6,0.0,0.0,11106.0,0.0,0.0,0.0,0.0,0.0,8861.0,0.0,0.0,0.0,131.0,-1601.7611940298507,-1805.0,0.0,20.0,32.0,32.0,30.0,20.0,61.0,66.0,7.0,126.0,37.0,35.0,34.0,60.0,40.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,1,1,1,0,1.0,20.0,20.0,0.0,20.0,1,0,0,0,0.0,0,0.0,69.0,52.0,0,0,0,0,0,0,1884671.7,0.028828371479598554,0.06716417910447761,0.2226950354609929,3.9166216459571404,0.7978570142265442
2014-11-23,2702782.41,2732923.6,23,6,327,47,11,4,2014,1,0,0,0,0,160.0,159.0,16.0,2.0,128.0,5.0,5.0,4.0,13.0,5.0,26.0,80.0,36.0,72.0,66.0,22.0,16.0,18.0,50.0,37.0,11.0,28.0,184.0,160.0,108.0,863.0,2702782.41,540556.42,184.0,0.0,2732923.6023425614,1.0,0.0,8.0,26.0,558.0,271.0,511.0,8.0,56.0,161.0,46.0,47.0,8.0,26.0,229.0,190.0,222.0,222.0,160.0,2162225.99,13513.912437500001,3.39375,12.0,66.0,0.0,55.0,26.0,13.0,13.0,5.0,26.0,80.0,36.0,117.0,970.32,8.293333333333333,4.35042735042735,4.0,7.0,23.0,100542.82,7.0,7.0,1.0,2.0,1.0,2.0,1.0,24.0,4.416666666666667,5.0,0.0,21.0,22.0,24.0,11209.0,8434.0,45394.0,0.00378,172.4,0.0,11209.0,0.0,0.0,0.0,0.0,0.0,8434.0,0.0,0.0,0.0,0.0,159.0,-1654.63125,-1880.0,0.0,18.0,46.0,43.0,38.0,15.0,74.0,80.0,6.0,150.0,42.0,37.0,31.0,66.0,63.0,68662.0,8031.0,6936.0,568.0,325.0,391.0,0.0,673.4726495726496,0.9595423076923077,0.1435181623931624,468.0,1,1,1,0,1.0,20.0,20.0,0.0,20.0,1,0,0,0,0.0,0,0.0,68.0,53.0,0,0,0,0,0,0,2162225.99,0.037199746316241566,0.04375,0.21320973348783315,4.049781425640111,0.7524310821661165
